company_name,region,phone,contact,email,website,availability,notes,city,state,zip,category,type,authorization,address,status,lat,long
InterState Desk,OH - San Diego,347-555-9971,Mateo Young,service747@interstatedesk.com,,Weekdays + Emergency,Load board management,Raleigh,ID,94429,Dispatcher,,,,,40.762284,-106.302742
Intl Truck Stop,NY - Brooklyn,718-832-8098,Tech Lead,info@intltruckstop.com,,24/7,Reparaci�n Heavy Duty general,Brooklyn,NY,11220,Repair Shop,,,,,39.372329,-81.791396
Iron Buffalo,CO - Denver,303-623-7049,Owner,dispatch@ironbuffalohd.com,https://www.ironbuffalohd.com,24/7,Semi-truck towing in the Rockies,Denver,CO,80216,Towing,,,,,29.455564,-77.971381
Iron City Lock & Safe,South,205-555-0909,Manager,service@ironcitylock.com,,24/7,Cajas fuertes para joyer�as,Birmingham,AL,35203,Locksmiths,,,,,46.381034,-93.539575
IronTrail Routing,OR - Cleveland,929-555-4682,Noah Blake,service866@irontrailrouting.com,,24/7,Load board management,Salt Lake City,OR,30318,Dispatcher,,,,,35.581220,-71.531171
IronTrail Routing,OH - Miami,894-555-3668,Luis Lopez,service663@irontrailrouting.com,,Mon-Sat,Load board management,Salt Lake City,OH,48280,Dispatcher,,,,,38.375315,-87.897764
IronTrail Routing,NC - Omaha,484-555-8864,Isabella Ramirez,service48@irontrailrouting.com,,Mon-Sat,Load board management,Detroit,WA,38822,Dispatcher,,,,,42.630440,-70.631120
IronTrail Routing,FL - Las Vegas,651-555-2447,Ethan King,service94@irontrailrouting.com,,Weekdays + Emergency,Port delivery coordination,Nashville,OR,69927,Dispatcher,,,,,31.078046,-74.251218
Isabella Clark,Plains,289-555-3866,,isabella.clark@fleetinspect.com,,,Hybrid specialist,Dallas,GA,15864,inspector,,,,Inactive,49.183429,-90.434412
Isabella Hayes,West,256-555-6043,,isabella.hayes@fleetinspect.com,,,Frame & chassis,Atlanta,WI,79929,inspector,,,,Active,29.537646,-86.175384
Isabella Thomas,Mid-Atlantic,381-555-1267,,isabella.thomas@fleetinspect.com,,,EV expertise,Atlanta,VA,70330,inspector,,,,Active,27.800226,-68.228679
Island Key Service,West Coast,808-555-2222,Owner,service@islandkey.net,,08:00-16:00,Cerraduras resistentes a la sal,Kailua,HI,96734,Locksmiths,,,,,26.411178,-86.131145
J?s Alarm & Car Audio (Jason Sanchez),,559-470-1566,,sanchez.jason1994@gmail.com,,,,Fresno,California (CA),N/A,GPS Technician,,,,,40.012330,-92.529761
J&A Truck Repair LLC,NY - Florida,845-651-1995,Manager,JAtruckrepair14@gmail.com,,Mon-Sat,"Certificados NAPA, diagn�stico de motores",Florida,NY,10921,Repair Shop,,,,,36.622690,-99.562097
Jack Clark,Northeast,832-555-4070,,jack.clark@fleetinspect.com,,,Hybrid specialist,Detroit,KY,49743,inspector,,,,Inactive,41.549257,-89.155831
Jack Gonzalez,Midwest,838-555-5212,,jack.gonzalez@fleetinspect.com,,,Audit prep,Nashville,WI,89220,inspector,,,,Inactive,46.671028,-90.980803
Jack Pierce,South,696-555-4119,,jack.pierce@fleetinspect.com,,,On leave,Los Angeles,OH,93417,inspector,,,,Active,35.744610,-108.133570
Jack Wilson,Mountain,914-555-1157,,jack.wilson@fleetinspect.com,,,DOT level 1 certified,Kansas City,OH,53814,inspector,,,,Active,36.852336,-94.913076
Jack Wilson,South,369-555-3924,,jack.wilson@fleetinspect.com,,,Refrigerated truck specialist,Boston,NM,82815,inspector,,,,Active,30.878434,-121.059576
Jacob Anderson,Northeast,679-555-1316,,jacob.anderson@fleetinspect.com,,,Hazmat cert,Atlanta,OR,47509,inspector,,,,Active,26.198387,-89.374316
Jacob Blake,Gulf Coast,614-555-4224,,jacob.blake@fleetinspect.com,,,Battery diagnostics,Cleveland,ID,48898,inspector,,,,Inactive,30.867613,-102.548555
Jacob Delgado,New England,591-555-2596,,jacob.delgado@fleetinspect.com,,,Hazmat cert,San Francisco,ND,60621,inspector,,,,Inactive,29.013520,-89.533500
Jacob Gomez,Mid-Atlantic,817-555-3002,,jacob.gomez@fleetinspect.com,,,ECM diagnostics,Houston,NE,77384,inspector,,,,Inactive,36.447767,-113.945721
Jacob Lewis,Gulf Coast,787-555-8105,,jacob.lewis@fleetinspect.com,,,Audit prep,Boise,WI,23308,inspector,,,,Active,46.721906,-112.907394
Jacob Lopez,Gulf Coast,771-555-2966,,jacob.lopez@fleetinspect.com,,,ADAS calibrations,Boston,KY,58559,inspector,,,,Inactive,38.516138,-122.106353
Jacob Martinez,Central USA,391-555-8687,,jacob.martinez@fleetinspect.com,,,Refrigerated truck specialist,Des Moines,NM,17007,inspector,,,,Inactive,29.984346,-68.810284
James Hernandez,,323-392-3883,,Aplustechniciansllc@gmail.com,,,,Bakersfield,California (CA),N/A,GPS Technician,,,,,31.649393,-67.326266
James Hernandez,,323-392-3883,,Aplustechniciansllc@gmail.com,,,,Fresno,California (CA),N/A,GPS Technician,,,,,40.012330,-92.529761
James Hernandez (Independent),,323-393-3883,,jameshernandez@hotmail.com,,,,Fontana,California (CA),N/A,GPS Technician,,,,,26.939533,-78.642289
James Liem,,917-783-1777,,N/A,,,,N/A,New Jersey (NJ),N/A,GPS Technician,,,,,26.736450,-118.085553
James River Lock,East Coast,804-555-7272,Dispatch,service@jamesriverlock.com,,24/7,Instalaci�n de mirillas digitales,Richmond,VA,23219,Locksmiths,,,,,30.310485,-67.709996
Jamie Allen,Southwest,345-555-9296,,jamie.allen@fleetinspect.com,,,ADAS calibrations,Portland,SD,59328,inspector,,,,Active,34.467403,-110.786112
Jamie Blake,Great Lakes,284-555-7020,,jamie.blake@fleetinspect.com,,,EV expertise,Phoenix,IA,20963,inspector,,,,Inactive,40.224980,-95.725565
Jamie Chen,Great Lakes,419-555-1689,,jamie.chen@fleetinspect.com,,,Frame & chassis,Phoenix,NJ,29615,inspector,,,,Inactive,44.366887,-114.697326
Jamie Delgado,Midwest,811-555-2578,,jamie.delgado@fleetinspect.com,,,Hybrid specialist,Dallas,NJ,92579,inspector,,,,Active,34.815565,-90.204789
Jamie Ortiz,West,415-555-1277,,j.ortiz@techlocinspections.com,,,EV expertise,San Francisco,CA,94107,inspector,,,,Active,30.014263,-90.742175
Jason MacRunnels,,612-385-9324,,jands822010@hotmail.com,,,Listed as ?from Ottawa? (no exact city/state given),Ottawa,Canada,N/A,GPS Technician,,,,,45.375425,-121.415247
Jason MacRunnels,,612-385-9324,,Jands822010@hotmail.com,,,(Duplicate mention),N/A,Minnesota (MN),N/A,GPS Technician,,,,,26.736450,-118.085553
Jason Sanchez,,559-470-1566,,sanchez.jason1994@gmail.com,,,(Duplicate mention),"Fresno, Fontana",California (CA),N/A,GPS Technician,,,,,39.303074,-96.436934
Jax Beach Lock & Key,East Coast,904-555-1122,Owner,jaxlock@email.com,,24/7,Especialistas en cerraduras electr�nicas,Jacksonville,FL,32250,Locksmiths,,,,,26.830527,-83.287976
Jimmy,,404-455-9572,,SaltCityMobileSolutions@gmail.com,,,,Salt Lake,Utah (UT),N/A,GPS Technician,,,,,44.003039,-72.540699
Johnson's Wrecker Service,FL - Orlando,407-293-2540,Dispatch,dispatch@johnsonswrecker.com,https://johnsonswreckerorlandofla.com,24/7,Oldest and largest service in Orlando,Orlando,FL,32805,Towing,,,,,46.599202,-95.762163
Jorge Gonzalez,West,721-555-1602,,jorge.gonzalez@fleetinspect.com,,,Frame & chassis,Omaha,MN,53775,inspector,,,,Active,40.613463,-88.593552
Jorge Lopez,South Florida,278-555-6498,,jorge.lopez@fleetinspect.com,,,Frame & chassis,Cincinnati,AZ,57398,inspector,,,,Inactive,35.203846,-93.134485
Jorge Martinez,Southwest,552-555-9858,,jorge.martinez@fleetinspect.com,,,Fast response,Denver,SD,95932,inspector,,,,Active,31.071905,-71.825572
Jorge Moore,South Florida,406-555-3155,,jorge.moore@fleetinspect.com,,,Hazmat cert,Kansas City,AL,92314,inspector,,,,Inactive,33.517649,-111.446053
Jorge Ramirez,Southwest,846-555-2444,,jorge.ramirez@fleetinspect.com,,,Hybrid specialist,San Francisco,NJ,89353,inspector,,,,Active,30.769766,-98.376243
Joshua Hamlin (Independent),,402-208-0381,,remotestartomaha@gmail.com,,,,N/A,Nebraska (NE),N/A,GPS Technician,,,,,26.736450,-118.085553
Kai Clark,Pacific Northwest,326-555-3723,,kai.clark@fleetinspect.com,,,Battery diagnostics,New York,NJ,72464,inspector,,,,Active,26.826479,-98.640425
Kai Miller,South,470-555-2209,,k.miller@techlocinspections.com,,,Hybrid specialist,Atlanta,GA,30303,inspector,,,,Active,37.219166,-113.078467
Kai Wright,Plains,744-555-7917,,kai.wright@fleetinspect.com,,,Fast response,Seattle,MT,91775,inspector,,,,Inactive,25.869575,-107.682817
Kai Young,Great Lakes,272-555-8325,,kai.young@fleetinspect.com,,,Hazmat cert,Miami,NJ,46022,inspector,,,,Inactive,26.154122,-87.402974
Keith Balbosa (Road Installations),,718-807-1207,,keith@roadinstallations.com,,,,Long Island,New York (NY),N/A,GPS Technician,,,,,48.862292,-69.759266
Kern County Key,West Coast,661-555-9191,Manager,support@kerncountykey.com,,24/7,Residencial y automotriz en el valle,Bakersfield,CA,93301,Locksmiths,,,,,32.338685,-110.284512
Keystone Towing,CA - Van Nuys,818-782-1996,Dispatch,dispatch@keystonetowing.com,https://keystonetowing.com,24/7,Heavy duty experts for Los Angeles area,Van Nuys,CA,91406,Towing,,,,,40.818884,-106.880695
Kiril Mihaylov (Independent),,608-466-0182,,,,,,Prospect Heights,Illinois (IL),60070,GPS Technician,,,,,35.275512,-116.770825
Knight's Automotive,AL - Alabaster,205-663-6288,Dispatch,dispatch@knightsautomotive.com,https://knightsautomotive.com,24/7,Heavy wreckers south of Birmingham,Alabaster,AL,35007,Towing,,,,,44.099682,-108.531462
Kodak Key Solutions,East Coast,585-555-7979,Manager,support@kodakkeys.com,,24/7,Instalaci�n de cierrapuertas,Rochester,NY,14609,Locksmiths,,,,,42.915731,-123.152076
Lake Erie Security,East Coast,216-555-0303,Dispatch,contact@lakeeriesecurity.com,,24/7,Control de acceso escolar,Cleveland,OH,44113,Locksmiths,,,,,41.604012,-79.535742
Lake Michigan Locks,Central,312-555-8585,Tech,support@lakemichiganlocks.com,,24/7,Control de acceso con tarjetas,Chicago,IL,60605,Locksmiths,,,,,44.629636,-114.843353
Laramie Towing & Recycling,WY - Laramie,307-745-6677,Manager,office@laramietowing.com,https://laramietowing.com,24/7,Scrap and towing,Laramie,WY,82070,Towing,,,,,44.559506,-78.871689
Last Frontier Lock,West Coast,907-555-6060,Dispatch,service@lastfrontierlock.com,,24/7,Duplicado de llaves industriales,Anchorage,AK,99515,Locksmiths,,,,,30.181525,-92.260296
Leo Clark,Northeast,299-555-8850,,leo.clark@fleetinspect.com,,,Brake & suspension,Salt Lake City,MO,28348,inspector,,,,Active,39.936711,-67.647389
Leo Foster,Northeast,454-555-2638,,leo.foster@fleetinspect.com,,,Hybrid specialist,Atlanta,AZ,94859,inspector,,,,Active,35.022194,-82.105783
Leo Hayes,Central USA,628-555-8977,,leo.hayes@fleetinspect.com,,,DOT level 1 certified,Houston,KY,75829,inspector,,,,Active,45.559992,-79.771977
Leo Lewis,Northeast,790-555-7081,,leo.lewis@fleetinspect.com,,,DOT level 1 certified,Detroit,ID,83551,inspector,,,,Active,37.327443,-71.806237
Leo Lopez,South,602-555-9963,,leo.lopez@fleetinspect.com,,,DOT level 1 certified,Detroit,SD,94857,inspector,,,,Inactive,35.469911,-92.131358
Leo Navarro,Northeast,917-555-4420,,l.navarro@techlocinspections.com,,,Fast response,New York,NY,10036,inspector,,,,Active,46.957739,-114.310090
Leo Pierce,Great Lakes,327-555-5472,,leo.pierce@fleetinspect.com,,,ADAS calibrations,Philadelphia,KS,64973,inspector,,,,Active,36.508969,-83.707556
Leo Pierce,Southwest,784-555-6524,,leo.pierce@fleetinspect.com,,,Hazmat cert,Des Moines,SD,92833,inspector,,,,Inactive,31.922549,-88.283748
Les Schwab Tire Center,,541-447-4136,,customerservice@lesschwab.com,https://www.lesschwab.com,,Sede hist�rica. Leyenda del Oeste.,Bend,OR,97701,Tires Services,,,,,39.505693,-80.268017
Les Schwab Tire Center,,916-361-3606,,sacramento@lesschwab.com,https://www.lesschwab.com,,Stock inmenso para camiones.,Sacramento,CA,95827,Tires Services,,,,,30.561325,-67.594292
Les Schwab Tire Center,,206-763-8473,,seattle@lesschwab.com,https://www.lesschwab.com,,Servicio portuario y de construcci�n.,Seattle,WA,98108,Tires Services,,,,,40.118428,-68.610712
Les Schwab Tire Center,,775-358-7070,,reno@lesschwab.com,https://www.lesschwab.com,,Atenci�n 24h cerca de I-80.,Sparks,NV,89431,Tires Services,,,,,33.739354,-106.161673
Les Schwab Tire Center,,208-377-3800,,boise@lesschwab.com,https://www.lesschwab.com,,Servicio en �reas remotas de ID.,Boise,ID,83709,Tires Services,,,,,25.259627,-104.014738
Liam Allen,Midwest,672-555-8078,,liam.allen@fleetinspect.com,,,DOT level 1 certified,Houston,ID,96080,inspector,,,,Inactive,40.670921,-108.380402
Liam Harris,Pacific South,203-555-2057,,liam.harris@fleetinspect.com,,,Fast response,Cincinnati,OH,96253,inspector,,,,Inactive,48.259436,-113.666459
Liam Moore,Northeast,717-555-2224,,liam.moore@fleetinspect.com,,,Hazmat cert,Denver,NY,78843,inspector,,,,Active,49.049256,-114.677099
Liam Moore,Northeast,747-555-1031,,liam.moore@fleetinspect.com,,,Brake & suspension,San Francisco,SD,54560,inspector,,,,Active,31.378443,-120.372558
Liam Santos,Midwest,324-555-6987,,liam.santos@fleetinspect.com,,,DOT level 1 certified,Omaha,OH,11525,inspector,,,,Active,43.859075,-86.372892
Liberty Locksmith,East Coast,215-555-1122,Owner,liberty@lockphilly.com,,24/7,"Servicio automotriz, duplicado de llaves",Philadelphia,PA,19122,Locksmiths,,,,,31.412923,-77.695252
LKM Towing,MI - Holland,616-394-4766,Dispatch,dispatch@lkmtowing.com,https://lkmtowing.com,24/7,Heavy duty specialists in West MI,Holland,MI,49424,Towing,,,,,46.554695,-89.615556
LoadBridge Services,TX - New York,943-555-8616,Sophia Chen,service765@loadbridgeservices.com,,Weekdays + Emergency,Spanish + English support,New York,ID,51594,Dispatcher,,,,,27.601452,-80.810719
LoadBridge Services,CA - Orlando,755-555-7300,Jordan Moore,service268@loadbridgeservices.com,,24/7,Multi-tenant routing,San Diego,NV,64290,Dispatcher,,,,,47.411969,-68.952684
LoadBridge Services,OR - San Antonio,201-555-8124,Jordan Brooks,service847@loadbridgeservices.com,,24/7,Escalations & after-hours,Detroit,NV,96865,Dispatcher,,,,,33.206984,-82.339077
LoadBridge Services,GA - Kansas City,357-555-3725,Maria King,service879@loadbridgeservices.com,,24/7,Cross-country routing,Dallas,GA,96391,Dispatcher,,,,,43.076359,-80.895089
LoadBridge Services,NC - San Diego,284-555-2945,Carla Blake,service579@loadbridgeservices.com,,Mon-Sat,Multi-tenant routing,Orlando,WA,11019,Dispatcher,,,,,48.953195,-117.769392
LoadBridge Services,TN - Charlotte,728-555-1020,Sasha Brooks,service388@loadbridgeservices.com,,24/7 + Hotshots,Cross-country routing,Los Angeles,MI,38217,Dispatcher,,,,,29.786769,-83.929211
LoadBridge Services,MO - Austin,655-555-1127,Sophia King,service878@loadbridgeservices.com,,Weekdays + Emergency,Escalations & after-hours,Raleigh,MO,37954,Dispatcher,,,,,44.690521,-105.291732
LoadBridge Services,FL - Charlotte,352-555-2662,Sasha Lopez,service769@loadbridgeservices.com,,24/7 + Hotshots,Hazmat load handling,Miami,AZ,94190,Dispatcher,,,,,25.197150,-98.796906
LoadBridge Services,NC - Charlotte,579-555-3332,Elena King,service437@loadbridgeservices.com,,Weekdays + Emergency,Routes field partners,Los Angeles,PA,72624,Dispatcher,,,,,43.805008,-71.667442
LoadBridge Services,TX - Atlanta,619-555-3617,Victor Torres,service41@loadbridgeservices.com,,24/7,Escalations & after-hours,Las Vegas,MO,67714,Dispatcher,,,,,35.203708,-95.750118
LoadBridge Services,GA - Miami,491-555-5955,Ryan Young,service15@loadbridgeservices.com,,Weekdays + Emergency,Overnight dispatch,Colorado Springs,MN,93791,Dispatcher,,,,,35.511525,-116.416584
LoadBridge Services,FL - Colorado Springs,740-555-7549,Victor Torres,service774@loadbridgeservices.com,,Mon-Sat,Team drivers pairing,Cleveland,AZ,27465,Dispatcher,,,,,24.862714,-99.266252
Locksmith For NYC,East Coast,917-696-8842,Support,info@locksmithfornyc.com,,24/7,Especialistas en puertas de vidrio,Brooklyn,NY,11211,Locksmiths,,,,,40.133003,-124.053469
Locksmith Los Angeles,West Coast,213-376-3507,Dispatch,service@locksmith-losangeles.us,,24/7,Cobertura total LA Metro,Los Angeles,CA,90012,Locksmiths,,,,,46.233859,-120.556507
"Locksmith Plus, Inc.",West Coast,503-575-9210,Dispatch,portland@locksmithplusinc.com,,24/7,Servicio m�vil en Oregon,Portland,OR,97204,Locksmiths,,,,,47.709454,-119.525593
LogistiCore Desk,AZ - Las Vegas,607-555-7036,Elena Moore,service727@logisticoredesk.com,,Mon-Sat,Cross-country routing,Phoenix,OR,48537,Dispatcher,,,,,37.254970,-94.636165
LogistiCore Desk,CA - Cleveland,464-555-4462,Carla King,service430@logisticoredesk.com,,Weekdays + Emergency,Dedicated fleet support,Boise,FL,15640,Dispatcher,,,,,26.761777,-95.815296
LogistiCore Desk,NC - San Antonio,221-555-3069,Sasha Chen,service670@logisticoredesk.com,,24/7,Port delivery coordination,Detroit,MN,78990,Dispatcher,,,,,30.006843,-92.908613
LogistiCore Desk,NE - Kansas City,406-555-8253,Noah Brooks,service67@logisticoredesk.com,,24/7,Escalations & after-hours,San Francisco,WA,81642,Dispatcher,,,,,34.507205,-112.041685
LogistiCore Desk,NY - Dallas,203-555-3793,Maria Chen,service13@logisticoredesk.com,,Weekdays + Emergency,Overnight dispatch,Miami,FL,40567,Dispatcher,,,,,38.716864,-89.905619
LogistiCore Desk,PA - Omaha,281-555-3940,Evan Ramirez,service559@logisticoredesk.com,,24/7 + Hotshots,Multi-tenant routing,Denver,NV,53230,Dispatcher,,,,,43.610982,-107.178597
LogistiCore Desk,ID - Orlando,611-555-5472,Mateo Diaz,service233@logisticoredesk.com,,Mon-Sat,Insurance liaison,Portland,CO,90133,Dispatcher,,,,,48.439044,-113.610265
LogistiCore Desk,CO - Miami,549-555-7725,Avery King,service87@logisticoredesk.com,,Mon-Fri,Port delivery coordination,Tucson,ID,41576,Dispatcher,,,,,34.278126,-112.789929
LogistiCore Desk,MN - Denver,659-555-9261,Carla Hall,service88@logisticoredesk.com,,24/7,Spanish + English support,San Antonio,OR,88824,Dispatcher,,,,,44.077586,-98.415977
LogistiCore Desk,TN - Phoenix,335-555-3974,Jordan Moore,service704@logisticoredesk.com,,Mon-Sat,High-volume brokerage,Minneapolis,MO,88018,Dispatcher,,,,,48.986241,-94.050452
Lone Star Garage,TX - Dallas,214-555-4401,Marcus Reed,shop@lonestargarage.com,,Mon-Sat,ADAS recalibration on site,Dallas,TX,75201,Repair Shop,,,,,35.344415,-71.341843
Lone Star Locksmith,Central,214-555-1212,Owner,info@lonestarlock.com,,24/7,Seguridad para ranchos y propiedades grandes,Dallas,TX,75201,Locksmiths,,,,,35.344415,-71.341843
Love's Truck Care,,800-655-6837,,service@loves.com,https://www.loves.com,,Parada esencial antes de California.,Kingman,AZ,86401,Tires Services,,,,,27.420323,-116.422346
Love's Truck Care,,800-655-6837,,help@loves.com,https://www.loves.com,,Corredor I-75. Mucho espacio de parking.,Ocala,FL,34482,Tires Services,,,,,26.442258,-93.083352
Love's Truck Care,,800-655-6837,,roadside@loves.com,https://www.loves.com,,Red nacional masiva. Paradas seguras para dormir.,Oklahoma City,OK,73120,Tires Services,,,,,41.656200,-104.633936
Lucia Allen,Pacific Northwest,781-555-9867,,lucia.allen@fleetinspect.com,,,Battery diagnostics,Seattle,CA,11794,inspector,,,,Active,45.302550,-108.057588
Lucia Delgado,Pacific Northwest,868-555-5379,,lucia.delgado@fleetinspect.com,,,Brake & suspension,Salt Lake City,NJ,89429,inspector,,,,Inactive,33.784991,-79.762661
Lucia Gonzalez,Pacific Northwest,722-555-6980,,lucia.gonzalez@fleetinspect.com,,,Fast response,Seattle,UT,57567,inspector,,,,Inactive,35.400077,-122.946290
Lucia Harris,Northeast,910-555-1213,,lucia.harris@fleetinspect.com,,,DOT level 1 certified,Denver,CA,20117,inspector,,,,Inactive,47.439259,-90.370376
Lucia Lopez,Pacific Northwest,477-555-9337,,lucia.lopez@fleetinspect.com,,,Refrigerated truck specialist,Detroit,UT,58958,inspector,,,,Inactive,44.424955,-94.491652
Lucia Navarro,South,456-555-2347,,lucia.navarro@fleetinspect.com,,,On leave,Boise,FL,53180,inspector,,,,Active,32.135062,-105.338601
Lucia Pierce,Midwest,373-555-4510,,lucia.pierce@fleetinspect.com,,,ECM diagnostics,Houston,NV,53921,inspector,,,,Inactive,30.908457,-80.003389
Lucia Vargas,West,430-555-1594,,lucia.vargas@fleetinspect.com,,,Battery diagnostics,Chicago,GA,35078,inspector,,,,Inactive,35.862040,-115.177564
Lucia White,South Florida,616-555-1035,,lucia.white@fleetinspect.com,,,Refrigerated truck specialist,Atlanta,ID,40106,inspector,,,,Active,39.391650,-74.246404
Luis Blake,Central USA,774-555-9872,,luis.blake@fleetinspect.com,,,ECM diagnostics,Cleveland,CO,36592,inspector,,,,Active,35.980793,-101.777150
Luis Torres,Midwest,360-555-2242,,luis.torres@fleetinspect.com,,,Audit prep,Boston,NE,34730,inspector,,,,Active,37.749772,-95.121783
Luis Wilson,West,572-555-2632,,luis.wilson@fleetinspect.com,,,Audit prep,San Francisco,MO,50368,inspector,,,,Inactive,28.657675,-74.758179
Madison Allen,South,801-555-8596,,madison.allen@fleetinspect.com,,,ADAS calibrations,Denver,MI,85140,inspector,,,,Inactive,28.226651,-84.403701
Madison Anderson,West,360-555-8126,,madison.anderson@fleetinspect.com,,,Refrigerated truck specialist,Kansas City,TX,66170,inspector,,,,Inactive,29.370822,-90.775936
Madison Anderson,Midwest,683-555-6322,,madison.anderson@fleetinspect.com,,,Battery diagnostics,Phoenix,MT,28959,inspector,,,,Inactive,32.352448,-111.794205
Madison Brooks,South Florida,700-555-5265,,madison.brooks@fleetinspect.com,,,Hybrid specialist,Atlanta,NV,49667,inspector,,,,Inactive,45.393900,-101.589441
Madison Navarro,New England,397-555-6533,,madison.navarro@fleetinspect.com,,,Brake & suspension,Minneapolis,NM,96806,inspector,,,,Active,25.400805,-123.808328
Magnolia State Lock,South,601-555-6868,Dispatch,info@magnolialock.com,,24/7,Re-keying de propiedades hist�ricas,Jackson,MS,39201,Locksmiths,,,,,40.739890,-98.781734
Maine Coast Locks,East Coast,207-555-4321,Manager,service@mainecoastlocks.com,,24/7,Residencial y marino,Portland,ME,4101,Locksmiths,,,,,31.365061,-104.203865
Manuel Parada (Independent),,720-292-4591,,audioexperts1975@gmail.com,,,,N/A,Arizona (AZ),N/A,GPS Technician,,,,,26.736450,-118.085553
Marina Chen,Plains,710-555-5341,,marina.chen@fleetinspect.com,,,Brake & suspension,Cleveland,PA,64334,inspector,,,,Active,35.761569,-82.617495
Marina Foster,Mountain,208-555-2920,,marina.foster@fleetinspect.com,,,Hazmat cert,Salt Lake City,NE,76430,inspector,,,,Active,31.825797,-97.374575
Marina Harris,Plains,487-555-8136,,marina.harris@fleetinspect.com,,,Fast response,Detroit,MN,75106,inspector,,,,Inactive,42.620286,-72.206050
Marina Scott,Plains,688-555-2350,,marina.scott@fleetinspect.com,,,Brake & suspension,Nashville,IL,56540,inspector,,,,Inactive,30.154184,-102.932320
Marina Taylor,South Florida,666-555-6651,,marina.taylor@fleetinspect.com,,,Refrigerated truck specialist,Portland,WI,89146,inspector,,,,Active,27.945238,-113.930686
Mark Andrescik (Independent),,651-352-0008,,marka400@yahoo.com,,,,N/A,Minnesota (MN),N/A,GPS Technician,,,,,26.736450,-118.085553
Mason Gomez,Gulf Coast,757-555-3836,,mason.gomez@fleetinspect.com,,,ECM diagnostics,Kansas City,OK,93113,inspector,,,,Inactive,41.192589,-77.819570
Mason Ramos,Midwest,217-555-2692,,mason.ramos@fleetinspect.com,,,Brake & suspension,Minneapolis,OK,48914,inspector,,,,Inactive,45.003375,-120.368968
Mason Torres,West,484-555-9747,,mason.torres@fleetinspect.com,,,EV expertise,Chicago,SD,72896,inspector,,,,Inactive,33.777932,-81.419323
Mateo Chen,Pacific South,235-555-1261,,mateo.chen@fleetinspect.com,,,Brake & suspension,Boise,NM,98553,inspector,,,,Active,39.489200,-83.035841
Mateo Hall,Pacific South,656-555-4117,,mateo.hall@fleetinspect.com,,,Hazmat cert,Salt Lake City,SD,50647,inspector,,,,Inactive,48.492956,-121.758021
Mateo Kim,Great Lakes,920-555-4435,,mateo.kim@fleetinspect.com,,,EV expertise,Seattle,VA,20056,inspector,,,,Active,40.806945,-103.830805
Mateo Ortiz,Plains,274-555-8564,,mateo.ortiz@fleetinspect.com,,,Hybrid specialist,Seattle,WY,52082,inspector,,,,Active,40.550359,-124.150800
Mateo Patel,Pacific South,833-555-8688,,mateo.patel@fleetinspect.com,,,Frame & chassis,Omaha,TN,62244,inspector,,,,Inactive,48.553418,-95.005753
Mateo Pierce,Mountain,325-555-8516,,mateo.pierce@fleetinspect.com,,,ECM diagnostics,Miami,NJ,53243,inspector,,,,Active,30.722361,-101.508889
Mateo Vargas,Gulf Coast,439-555-8330,,mateo.vargas@fleetinspect.com,,,EV expertise,Salt Lake City,OK,25482,inspector,,,,Inactive,31.275982,-122.766947
Matthew Zuniga,,559-270-3744,,N/A,,,(Duplicate mention),"Fresno, Fontana",California (CA),N/A,GPS Technician,,,,,39.303074,-96.436934
Matthew Zuniga (Independent),,503-708-6377,,N/A,,,Based in Portland; serves WA & OR (3 hrs away),N/A,Oregon (OR),N/A,GPS Technician,,,,,26.736450,-118.085553
Maxx Fleet Service,CO - Denver,303-295-6347,Dispatch,info@maxxfleetservice.com,https://maxxfleetservice.com,24/7,Heavy equipment transport and rescue,Denver,CO,80229,Towing,,,,,24.836877,-69.751930
McCarthy Tire Service,,410-242-8000,,baltimore@mccarthytire.com,https://www.mccarthytire.com,,Especialistas en flotas pesadas.,Baltimore,MD,21227,Tires Services,,,,,30.465663,-107.607106
McCarthy Tire Service,,518-434-8111,,albany@mccarthytire.com,https://www.mccarthytire.com,,Servicio m�vil 24h en Capital District.,Albany,NY,12204,Tires Services,,,,,48.194850,-75.394779
McCarthy Tire Service,,704-599-9700,,charlotte@mccarthytire.com,https://www.mccarthytire.com,,Hub del sur. Recauchutado disponible.,Charlotte,NC,28269,Tires Services,,,,,42.881223,-75.189525
McCarthy Tire Service,,800-724-3506,,dispatch@mccarthytire.com,https://www.mccarthytire.com,,Sede central. Cobertura total PA/NY/NJ.,Wilkes-Barre,PA,18702,Tires Services,,,,,31.197207,-118.864292
McCarthy Tire Service,,215-365-5350,,philly@mccarthytire.com,https://www.mccarthytire.com,,Cerca del puerto y aeropuerto PHL.,Philadelphia,PA,19153,Tires Services,,,,,40.523142,-104.841544
McGann & Chester,PA - Pittsburgh,412-381-9400,Manager,dispatch@mcgannandchester.com,https://mcgannandchester.com,24/7,Largest fleet in Pittsburgh,Pittsburgh,PA,15201,Towing,,,,,41.128195,-84.219490
McGriff Tire Co,,256-739-0780,,dispatch@mcgrifftire.com,https://www.mcgrifftire.com,,Fuerte en Alabama y Tennessee.,Cullman,AL,35055,Tires Services,,,,,37.890504,-105.866201
McGriff Tire Co,,615-244-8473,,nashville@mcgrifftire.com,https://www.mcgrifftire.com,,Competencia directa en TN.,Nashville,TN,37210,Tires Services,,,,,45.922304,-92.373536
